hhid,group_id,hhnomembers,gender_hoh,age_hoh,educyears_hoh,readwrite_hoh,noclasspassed_hoh,higheduc_hoh,hhnomembers_above18,hhnomembers_below18,hhreg_muslim,hhreg_christian,hhcaste_fc,hhcaste_bc,hhcaste_mbc,hhcaste_sc_st
29760,3,7,1,45,18,1,0,1,5,2,0,0,0,1,0,0
29768,64,13,1,52,10,1,0,0,12,1,0,0,0,1,0,0
30052,103,4,1,47,11,1,0,0,4,0,0,0,0,0,1,0
30147,137,1,0,75,0,0,1,0,1,0,0,0,0,1,0,0
30150,87,7,1,35,7,1,0,0,4,3,0,0,0,0,0,1
30210,22,3,1,30,16,1,0,1,2,1,0,0,0,0,1,0
30372,76,5,0,27,0,0,1,0,2,3,0,0,0,0,0,1
30421,35,5,0,24,9,1,0,0,3,2,0,0,0,1,0,0
30584,138,2,1,80,0,0,1,0,2,0,0,0,0,0,1,0
30610,134,4,1,60,7,0,0,0,4,0,0,0,0,0,1,0
30684,108,4,1,44,7,1,0,0,2,2,0,1,0,0,0,1
30751,84,6,0,59,0,0,1,0,4,2,0,0,0,0,1,0
30849,48,3,0,64,7,0,0,0,3,0,0,1,0,0,0,1
30952,134,7,1,70,0,1,1,0,5,2,0,0,0,1,0,0
31042,58,4,0,25,10,1,0,0,2,2,0,0,0,1,0,0
31095,134,1,0,49,0,0,1,0,1,0,0,0,0,0,1,0
31141,122,4,1,44,7,1,0,0,2,2,0,0,0,0,1,0
31146,87,5,1,45,10,1,0,0,5,0,0,0,0,0,1,0
31153,13,2,1,82,7,0,0,0,2,0,0,0,0,1,0,0
31163,63,4,1,55,12,1,0,0,3,1,0,0,0,1,0,0
31199,14,8,0,34,9,1,0,0,6,2,0,0,0,1,0,0
31214,84,4,1,30,10,1,0,0,2,2,0,0,0,0,0,1
31242,77,3,0,56,0,0,1,0,3,0,1,0,0,1,0,0
31297,40,9,0,55,0,0,1,0,7,2,1,0,0,1,0,0
31396,77,8,1,36,11,1,0,0,5,3,0,0,0,1,0,0
31484,58,4,0,46,7,1,0,0,4,0,0,0,0,0,1,0
31485,108,5,1,38,7,1,0,0,2,3,0,0,0,0,0,1
31558,94,3,1,61,7,1,0,0,2,1,0,0,0,0,0,1
31564,35,1,0,60,0,0,1,0,1,0,0,0,0,0,0,1
31663,63,5,1,65,0,0,1,0,5,0,0,0,0,1,0,0
31715,98,4,0,40,11,1,0,0,2,2,0,0,0,0,1,0
31793,83,4,1,75,7,1,0,0,4,0,0,0,0,1,0,0
31809,94,6,1,59,0,0,1,0,2,4,0,0,0,0,0,1
31870,94,6,0,29,7,1,0,0,4,2,0,0,0,1,0,0
31887,76,6,1,37,7,0,0,0,2,4,0,0,0,0,0,1
32169,48,2,1,61,18,1,0,1,2,0,0,0,0,0,1,0
32179,77,1,0,61,0,0,1,0,1,0,0,0,0,0,1,0
32195,76,2,1,35,13,1,0,0,2,0,0,0,0,1,0,0
32238,83,6,1,65,7,1,0,0,4,2,0,1,0,0,0,1
32282,77,4,1,30,10,1,0,0,2,2,0,0,0,1,0,0
32298,87,5,1,59,19,1,0,1,2,3,1,0,0,1,0,0
32467,63,4,1,45,7,0,0,0,4,0,0,0,0,0,1,0
32947,77,3,1,55,8,1,0,0,2,1,0,0,0,0,1,0
33219,134,5,1,40,7,1,0,0,2,3,0,0,0,1,0,0
33662,57,7,1,41,10,1,0,0,4,3,0,0,0,0,1,0
33748,16,5,1,60,7,1,0,0,5,0,0,0,0,1,0,0
33762,21,8,1,64,8,0,0,0,6,2,1,0,0,1,0,0
33770,101,3,1,56,9,1,0,0,3,0,0,0,0,1,0,0
33782,58,4,1,62,12,1,0,0,4,0,0,0,0,1,0,0
33820,77,3,0,50,0,0,1,0,3,0,0,0,0,0,0,1
33822,134,5,1,53,11,1,0,0,3,2,0,0,0,1,0,0
33871,103,6,1,44,11,1,0,0,4,2,0,0,0,1,0,0
33910,83,2,1,63,7,1,0,0,1,1,0,1,0,0,0,1
33916,21,3,1,37,0,0,1,0,2,1,0,0,0,0,0,1
34012,123,4,1,33,8,1,0,0,2,2,0,0,0,1,0,0
34031,13,4,1,52,14,1,0,0,2,2,0,0,0,1,0,0
34051,94,2,0,36,0,0,1,0,1,1,0,0,0,1,0,0
34131,138,5,1,60,14,1,0,0,4,1,0,0,0,1,0,0
34156,124,3,1,44,0,0,1,0,2,1,0,0,0,1,0,0
34178,87,3,1,35,10,1,0,0,3,0,0,0,0,0,0,1
34229,14,6,1,30,16,1,0,1,4,2,0,0,0,1,0,0
34273,96,4,1,40,11,1,0,0,2,2,0,0,0,0,0,1
34559,124,2,0,70,0,0,1,0,2,0,0,0,0,0,1,0
34626,64,5,1,47,11,1,0,0,3,2,0,0,0,0,1,0
34772,2,3,0,39,0,0,1,0,2,1,0,0,0,0,1,0
34781,57,3,1,51,8,1,0,0,2,1,0,0,0,1,0,0
34792,87,4,1,47,9,0,0,0,3,1,0,0,0,0,1,0
34814,4,2,1,40,11,1,0,0,2,0,0,0,0,1,0,0
34843,16,3,1,57,0,0,1,0,3,0,0,0,0,1,0,0
34943,48,2,1,62,19,1,0,1,2,0,0,0,0,1,0,0
35088,84,5,1,36,8,1,0,0,3,2,0,0,0,0,1,0
35176,77,3,1,33,8,1,0,0,2,1,0,0,0,0,1,0
35215,84,6,1,80,7,1,0,0,4,2,0,0,0,1,0,0
35245,2,1,0,69,0,0,1,0,1,0,0,0,0,0,1,0
35424,13,5,1,34,7,1,0,0,2,3,0,0,0,0,1,0
35426,124,6,1,45,7,1,0,0,3,3,0,0,0,0,1,0
35450,13,4,1,41,7,0,0,0,2,2,0,0,0,1,0,0
35542,94,6,1,45,0,0,1,0,3,3,0,0,0,1,0,0
35568,101,1,1,87,12,1,0,0,1,0,0,0,0,1,0,0
35658,62,1,1,64,10,1,0,0,1,0,0,0,1,0,0,0
35673,124,4,0,46,0,0,1,0,4,0,0,0,0,1,0,0
35680,22,2,0,60,7,0,0,0,2,0,0,0,0,0,1,0
35782,35,2,0,59,7,0,0,0,2,0,0,0,0,0,0,1
35794,98,2,1,60,9,1,0,0,2,0,0,0,0,1,0,0
35854,14,3,1,55,7,0,0,0,2,1,0,0,0,1,0,0
36007,94,6,1,52,14,1,0,0,5,1,0,0,0,1,0,0
36061,16,3,1,40,7,0,0,0,2,1,0,0,0,1,0,0
36165,16,4,1,34,16,1,0,1,2,2,0,0,0,1,0,0
36249,57,3,1,25,8,1,0,0,3,0,0,0,0,0,1,0
36358,84,5,1,55,10,1,0,0,3,2,0,0,0,1,0,0
36474,83,5,0,39,7,1,0,0,3,2,0,0,0,0,1,0
36798,14,7,0,70,0,0,1,0,3,4,0,0,0,0,1,0
36862,2,3,0,49,10,1,0,0,3,0,0,0,0,1,0,0
37031,128,3,0,23,7,1,0,0,2,1,0,0,0,0,0,1
37075,138,6,1,59,7,1,0,0,5,1,0,0,0,0,1,0
37159,3,4,1,45,7,1,0,0,4,0,0,0,0,1,0,0
37213,94,3,1,33,12,1,0,0,3,0,0,0,0,1,0,0
37236,22,4,1,44,0,0,1,0,2,2,0,0,0,1,0,0
37392,128,4,0,50,7,1,0,0,3,1,0,0,0,0,1,0
37412,101,5,1,54,7,0,0,0,5,0,0,0,0,0,1,0
37415,62,4,1,65,9,1,0,0,4,0,0,0,0,0,0,1
37588,98,2,1,66,14,1,0,0,2,0,0,0,0,1,0,0
37607,83,3,0,33,7,1,0,0,1,2,1,0,0,1,0,0
37615,123,10,1,32,14,1,0,0,7,3,0,0,0,0,1,0
37830,14,5,1,53,11,1,0,0,4,1,0,0,0,0,1,0
37846,101,7,0,32,10,1,0,0,4,3,0,0,0,1,0,0
37880,76,3,1,58,11,1,0,0,3,0,0,0,0,1,0,0
37905,87,2,1,75,0,0,1,0,2,0,0,0,0,1,0,0
38054,138,4,1,70,12,1,0,0,4,0,0,0,0,1,0,0
38117,122,5,1,37,7,1,0,0,2,3,0,0,0,0,1,0
38166,101,3,1,42,7,1,0,0,3,0,0,0,0,0,1,0
38197,123,4,1,37,7,0,0,0,2,2,0,0,0,0,1,0
38381,48,4,1,44,7,1,0,0,3,1,0,0,0,1,0,0
38396,76,4,1,49,11,1,0,0,3,1,0,0,0,1,0,0
38461,137,5,1,46,9,1,0,0,3,2,0,0,0,1,0,0
38471,94,4,1,60,0,0,1,0,3,1,0,0,0,1,0,0
38495,3,5,1,65,7,1,0,0,5,0,0,0,0,0,1,0
38630,134,6,0,60,7,1,0,0,4,2,0,0,0,1,0,0
38784,128,5,1,56,11,1,0,0,4,1,0,0,0,1,0,0
38950,64,4,1,50,12,1,0,0,4,0,0,0,0,1,0,0
39160,83,5,1,35,7,1,0,0,2,3,0,0,0,1,0,0
39210,62,2,1,38,0,0,1,0,2,0,0,0,0,1,0,0
39217,123,5,1,36,12,1,0,0,4,1,0,0,0,1,0,0
39361,98,3,1,35,0,0,1,0,2,1,0,0,0,0,1,0
39496,58,1,0,56,9,1,0,0,1,0,0,0,0,1,0,0
39560,137,2,0,40,0,0,1,0,2,0,0,0,0,0,1,0
39859,22,5,1,47,0,0,1,0,2,3,0,0,0,0,1,0
39880,94,6,1,34,8,1,0,0,2,4,1,0,0,1,0,0
39910,137,4,1,40,7,1,0,0,3,1,0,0,0,1,0,0
39930,35,6,1,30,7,1,0,0,4,2,0,0,0,0,0,1
39971,40,5,1,75,7,0,0,0,3,2,0,0,0,0,1,0
40085,96,4,1,31,11,1,0,0,3,1,0,0,0,1,0,0
40187,21,5,1,53,13,1,0,0,5,0,0,0,0,1,0,0
40237,14,6,1,70,7,1,0,0,5,1,0,0,0,1,0,0
40249,108,4,0,30,7,1,0,0,2,2,1,0,0,1,0,0
40393,134,7,0,27,9,1,0,0,3,4,0,0,0,1,0,0
40490,35,5,1,36,7,1,0,0,3,2,0,0,0,1,0,0
40536,14,2,1,65,7,1,0,0,2,0,0,0,0,1,0,0
40552,83,3,1,25,11,1,0,0,2,1,0,0,0,0,0,1
40557,124,4,1,49,7,1,0,0,3,1,0,0,0,0,1,0
40651,21,5,1,37,7,0,0,0,3,2,0,0,0,0,0,1
40842,58,5,0,42,0,0,1,0,4,1,0,0,0,0,1,0
40935,13,1,0,65,0,0,1,0,1,0,0,0,0,1,0,0
40936,40,9,1,30,10,1,0,0,7,2,1,0,0,1,0,0
41102,63,6,1,37,13,1,0,0,3,3,0,0,0,0,0,1
41110,22,5,1,44,0,1,1,0,2,3,0,0,0,1,0,0
41123,21,6,1,50,0,0,1,0,4,2,0,0,0,0,0,1
41205,40,5,1,40,7,0,0,0,3,2,0,0,0,0,1,0
41208,22,4,0,32,11,1,0,0,1,3,0,0,0,0,1,0
41435,62,6,1,50,12,1,0,0,4,2,0,0,0,1,0,0
41451,94,4,1,55,7,1,0,0,4,0,0,0,0,0,1,0
41495,101,2,1,37,18,1,0,1,2,0,0,0,0,0,1,0
41528,87,2,1,31,11,1,0,0,2,0,0,0,0,0,0,1
41569,77,5,1,53,7,1,0,0,3,2,0,0,0,1,0,0
41629,103,4,1,39,7,0,0,0,2,2,0,0,0,0,1,0
41650,103,3,1,54,0,0,1,0,3,0,0,0,0,0,0,1
41658,98,2,1,52,10,1,0,0,2,0,0,0,0,1,0,0
41767,14,2,1,75,0,0,1,0,2,0,0,0,0,0,1,0
41817,64,6,1,36,7,1,0,0,2,4,0,0,0,0,1,0
41842,35,6,1,39,7,1,0,0,4,2,0,0,0,0,1,0
41958,77,1,0,65,0,0,1,0,1,0,0,0,0,0,1,0
41959,21,3,0,28,7,0,0,0,2,1,0,0,0,0,0,1
42190,63,4,1,50,14,1,0,0,2,2,0,0,0,1,0,0
42212,2,3,1,58,12,1,0,0,3,0,0,0,0,1,0,0
42542,108,4,0,38,0,0,1,0,3,1,0,0,0,0,1,0
42543,21,2,0,64,0,0,1,0,2,0,0,0,0,0,0,1
42565,84,7,1,47,10,1,0,0,4,3,0,0,0,0,1,0
42683,83,4,1,50,7,1,0,0,3,1,0,0,0,0,1,0
42758,76,3,1,59,10,1,0,0,3,0,0,0,0,0,0,1
42784,48,3,1,47,0,0,1,0,2,1,0,0,0,1,0,0
42833,35,1,0,65,7,0,0,0,1,0,0,0,0,1,0,0
42913,63,5,1,35,7,0,0,0,2,3,0,0,0,0,0,1
42963,87,6,1,39,7,0,0,0,2,4,0,0,0,0,0,1
43026,35,4,0,27,8,1,0,0,2,2,0,0,0,1,0,0
43088,87,3,0,50,7,0,0,0,3,0,0,0,0,1,0,0
43241,57,4,1,34,12,1,0,0,2,2,0,0,0,0,1,0
43347,83,7,1,40,11,1,0,0,3,4,0,0,0,1,0,0
43406,35,6,0,26,9,1,0,0,4,2,0,0,0,0,0,1
43487,87,4,1,59,8,1,0,0,4,0,0,0,0,1,0,0
43503,40,6,0,35,7,0,0,0,2,4,0,0,0,0,1,0
43506,16,7,0,48,12,1,0,0,4,3,0,0,0,1,0,0
43645,4,1,0,70,0,0,1,0,1,0,0,0,0,1,0,0
43650,48,5,1,64,12,1,0,0,4,1,0,0,0,1,0,0
43735,57,5,1,39,8,1,0,0,3,2,0,0,0,0,1,0
43959,57,3,1,58,7,0,0,0,2,1,0,0,0,0,0,1
43993,138,5,1,41,0,0,1,0,3,2,0,0,0,1,0,0
44148,123,5,1,41,9,1,0,0,3,2,0,0,0,1,0,0
44172,134,9,1,52,0,0,1,0,5,4,0,0,0,1,0,0
44200,40,4,1,65,11,1,0,0,3,1,0,0,0,1,0,0
44238,108,3,1,39,14,1,0,0,2,1,0,0,0,0,1,0
44264,96,5,0,59,7,1,0,0,3,2,1,0,0,1,0,0
44412,84,2,1,67,16,1,0,1,2,0,0,0,0,1,0,0
44421,57,4,1,40,10,1,0,0,2,2,0,0,0,0,0,1
44473,87,3,1,50,0,0,1,0,3,0,0,0,0,0,1,0
44478,63,4,0,42,0,0,1,0,4,0,0,0,0,0,1,0
44505,13,4,1,45,11,1,0,0,4,0,0,0,0,1,0,0
44565,4,5,0,53,0,0,1,0,5,0,0,0,0,0,0,1
44620,83,7,1,54,14,1,0,0,4,3,0,0,0,1,0,0
44625,123,5,1,44,11,1,0,0,3,2,0,0,0,1,0,0
44631,96,5,1,53,7,1,0,0,4,1,0,0,0,1,0,0
44791,103,4,1,60,11,1,0,0,4,0,0,0,0,1,0,0
44854,123,4,1,43,7,1,0,0,2,2,0,0,0,1,0,0
44925,96,3,0,40,7,0,0,0,2,1,1,0,0,1,0,0
44938,83,6,1,39,8,1,0,0,2,4,0,0,0,0,0,1
45024,103,7,1,57,10,1,0,0,4,3,1,0,0,1,0,0
45115,83,4,1,97,8,1,0,0,3,1,1,0,0,1,0,0
45314,4,2,1,33,7,1,0,0,2,0,0,0,0,0,1,0
45318,4,5,1,55,7,0,0,0,4,1,0,0,0,1,0,0
45365,35,1,0,65,7,0,0,0,1,0,0,0,0,1,0,0
45489,123,2,1,68,0,0,1,0,2,0,0,0,0,1,0,0
45492,35,2,1,19,7,0,0,0,2,0,0,0,0,1,0,0
45652,84,8,1,48,11,1,0,0,4,4,0,1,0,0,0,1
45679,83,4,1,25,11,1,0,0,2,2,0,0,0,1,0,0
45680,128,4,1,51,12,1,0,0,3,1,0,0,0,1,0,0
45713,58,1,0,60,0,0,1,0,1,0,0,0,0,1,0,0
45742,58,6,1,53,10,1,0,0,6,0,0,0,0,0,1,0
45750,138,5,1,30,7,0,0,0,2,3,0,0,0,1,0,0
45823,87,5,1,54,7,0,0,0,2,3,1,0,0,1,0,0
45945,122,2,1,65,0,0,1,0,2,0,0,0,0,0,1,0
46018,16,5,1,55,7,1,0,0,4,1,0,0,0,0,1,0
46057,4,1,0,70,0,0,1,0,1,0,0,0,0,1,0,0
46064,58,3,1,35,7,1,0,0,2,1,0,0,0,0,1,0
46071,96,4,0,39,7,0,0,0,3,1,0,0,0,1,0,0
46166,2,1,0,72,0,0,1,0,1,0,0,0,0,0,1,0
46199,84,4,1,49,7,0,0,0,2,2,0,0,0,0,0,1
46227,62,5,0,55,7,0,0,0,4,1,0,0,0,0,1,0
46265,128,3,0,42,7,1,0,0,3,0,0,0,0,1,0,0
46297,40,1,0,66,7,1,0,0,1,0,1,0,0,1,0,0
46679,103,2,0,64,10,1,0,0,2,0,0,0,0,1,0,0
46713,134,5,1,40,12,1,0,0,3,2,0,0,0,1,0,0
46777,63,4,1,58,7,1,0,0,3,1,0,0,0,0,0,1
46861,108,3,0,21,10,1,0,0,3,0,0,0,0,0,1,0
47034,64,5,1,70,7,1,0,0,4,1,0,0,0,0,0,1
47069,21,7,1,35,8,0,0,0,4,3,0,0,0,0,0,1
47072,2,8,1,80,7,1,0,0,8,0,0,0,0,1,0,0
47073,58,3,1,51,13,1,0,0,3,0,0,0,0,1,0,0
47091,58,4,1,38,12,1,0,0,2,2,0,0,0,1,0,0
47125,137,6,1,42,7,1,0,0,4,2,0,0,0,1,0,0
47186,14,3,0,49,0,0,1,0,3,0,0,0,0,1,0,0
47199,2,6,0,50,0,0,1,0,3,3,0,0,0,0,1,0
47206,138,5,0,60,0,0,1,0,3,2,0,0,0,0,1,0
47323,87,4,0,39,8,1,0,0,2,2,1,0,0,1,0,0
47508,62,2,1,60,7,0,0,0,2,0,0,0,0,0,1,0
47524,48,1,0,60,7,0,0,0,1,0,0,0,0,0,1,0
47578,94,5,0,35,7,1,0,0,3,2,1,0,0,1,0,0
47594,123,3,1,39,16,1,0,1,2,1,0,0,0,0,1,0
47754,94,11,1,59,12,1,0,0,6,5,1,0,0,1,0,0
47804,3,2,1,70,0,0,1,0,2,0,0,1,0,1,0,0
47834,16,4,0,39,0,0,1,0,4,0,0,0,0,1,0,0
48117,108,5,0,53,10,1,0,0,5,0,0,0,0,1,0,0
48277,122,4,1,45,0,1,1,0,3,1,0,0,0,0,1,0
48453,62,3,1,56,7,1,0,0,3,0,0,0,0,1,0,0
48634,84,8,1,70,0,0,1,0,6,2,0,0,0,1,0,0
48636,22,3,1,72,7,1,0,0,3,0,0,0,0,0,0,1
48771,134,4,1,54,7,1,0,0,4,0,0,0,0,0,1,0
48794,96,5,1,43,12,1,0,0,3,2,0,0,0,1,0,0
48873,108,6,1,50,0,0,1,0,6,0,0,0,0,0,1,0
49239,13,4,1,35,14,1,0,0,2,2,0,0,0,0,0,1
49408,128,5,0,25,12,1,0,0,3,2,0,0,0,1,0,0
49420,4,3,1,67,8,1,0,0,3,0,0,0,0,1,0,0
49741,123,6,0,36,7,1,0,0,2,4,0,0,0,0,0,1
49748,87,5,1,31,7,1,0,0,4,1,0,0,0,0,0,1
49756,64,3,1,55,12,1,0,0,3,0,0,0,0,0,0,1
49982,87,5,1,53,18,1,0,1,4,1,1,0,0,1,0,0
50073,94,1,0,19,11,1,0,0,1,0,1,0,0,1,0,0
50157,22,2,1,63,7,0,0,0,2,0,0,0,0,0,0,1
50236,134,2,1,70,8,1,0,0,2,0,0,0,0,1,0,0
50328,58,6,1,75,7,1,0,0,4,2,0,0,0,0,0,1
50359,124,5,1,70,7,0,0,0,5,0,0,0,0,1,0,0
50470,14,2,1,54,10,1,0,0,2,0,0,0,0,0,0,1
50521,122,4,1,39,7,1,0,0,2,2,0,0,0,0,1,0
50550,124,6,1,29,7,1,0,0,3,3,0,0,0,0,1,0
50589,108,7,1,37,0,0,1,0,4,3,0,0,0,0,1,0
50648,13,3,0,42,0,0,1,0,3,0,0,0,0,1,0,0
50709,77,5,1,37,7,0,0,0,3,2,0,0,0,1,0,0
50710,123,4,0,30,10,1,0,0,2,2,0,0,0,1,0,0
50723,124,3,0,57,0,0,1,0,3,0,0,0,0,1,0,0
50777,83,2,1,36,10,1,0,0,2,0,0,0,0,1,0,0
50827,63,6,1,35,11,1,0,0,2,4,0,0,0,0,0,1
50911,21,2,0,56,0,0,1,0,2,0,0,0,0,1,0,0
50926,123,6,1,40,7,0,0,0,6,0,0,0,0,0,1,0
51034,138,7,1,60,0,0,1,0,5,2,0,0,0,0,1,0
51080,123,3,0,41,8,1,0,0,2,1,0,0,0,1,0,0
51111,94,4,1,56,7,1,0,0,4,0,0,0,0,0,1,0
51261,108,3,0,40,0,0,1,0,2,1,0,0,0,0,1,0
51335,21,4,1,47,12,1,0,0,3,1,0,0,0,0,0,1
51374,98,3,0,26,10,1,0,0,2,1,0,0,0,0,1,0
51400,122,5,1,64,7,1,0,0,4,1,0,0,0,0,1,0
51446,128,4,1,39,14,1,0,0,2,2,0,0,0,1,0,0
51548,40,4,0,24,10,1,0,0,2,2,0,0,0,0,0,1
51558,16,5,1,40,11,1,0,0,5,0,0,0,0,1,0,0
51658,14,4,0,31,8,1,0,0,2,2,0,0,0,1,0,0
51685,22,5,1,41,7,0,0,0,2,3,0,0,0,1,0,0
51726,58,5,0,44,0,0,1,0,2,3,0,0,0,1,0,0
51797,63,6,1,29,7,1,0,0,5,1,0,0,0,0,0,1
51917,94,5,1,60,7,0,0,0,4,1,0,0,0,1,0,0
51962,134,6,1,37,14,1,0,0,4,2,0,0,0,1,0,0
52060,83,4,1,59,7,1,0,0,3,1,0,0,0,0,1,0
52177,123,3,1,63,7,1,0,0,3,0,0,0,0,1,0,0
52254,58,2,1,60,0,0,1,0,2,0,0,0,0,0,0,1
52259,87,7,1,50,13,1,0,0,3,4,0,0,0,0,1,0
52465,137,1,0,65,0,0,1,0,1,0,0,0,0,0,1,0
52555,94,2,1,70,0,0,1,0,2,0,0,0,0,0,0,1
52591,57,4,1,52,7,0,0,0,4,0,0,0,0,0,0,1
52599,124,6,1,36,0,0,1,0,2,4,0,0,0,0,1,0
52607,64,6,0,48,7,1,0,0,3,3,0,0,0,0,0,1
52615,64,4,0,31,12,1,0,0,2,2,0,0,0,0,0,1
52645,13,5,1,40,0,0,1,0,3,2,0,0,0,0,1,0
52831,13,4,1,36,14,1,0,0,3,1,0,0,0,1,0,0
52866,96,5,0,39,0,0,1,0,4,1,0,0,0,0,1,0
52916,2,6,1,55,0,0,1,0,5,1,0,0,0,0,1,0
52939,62,7,1,43,0,0,1,0,5,2,0,0,0,0,0,1
52984,16,3,1,70,7,0,0,0,3,0,0,0,0,1,0,0
53117,58,4,1,45,7,1,0,0,4,0,0,0,0,1,0,0
53226,128,7,1,47,0,0,1,0,5,2,0,0,0,0,1,0
53234,98,5,1,64,0,0,1,0,5,0,0,0,0,0,1,0
53235,138,5,1,35,8,1,0,0,4,1,0,0,0,1,0,0
53300,128,1,0,58,7,1,0,0,1,0,0,0,0,1,0,0
53315,62,10,1,89,7,1,0,0,9,1,0,0,1,0,0,0
53520,103,4,1,33,14,1,0,0,3,1,0,0,0,1,0,0
53530,62,5,1,40,11,1,0,0,2,3,0,0,0,0,1,0
53595,64,5,1,48,7,1,0,0,4,1,0,0,0,0,1,0
53630,137,7,0,50,7,1,0,0,5,2,0,0,0,0,1,0
53668,122,4,1,33,12,1,0,0,2,2,0,0,0,1,0,0
53758,4,4,0,58,7,1,0,0,4,0,0,0,0,1,0,0
54039,76,1,0,62,0,0,1,0,1,0,0,0,0,0,0,1
54087,128,4,0,39,7,1,0,0,2,2,0,0,0,0,1,0
54159,2,5,1,35,7,0,0,0,2,3,0,0,0,0,1,0
54174,48,3,1,28,7,1,0,0,2,1,0,0,0,1,0,0
54242,124,6,0,59,7,0,0,0,4,2,0,0,0,0,1,0
54293,134,2,0,53,8,0,0,0,1,1,0,0,0,1,0,0
54443,101,5,1,43,7,1,0,0,3,2,0,0,0,1,0,0
54533,96,3,1,26,9,1,0,0,2,1,0,0,0,0,1,0
54548,77,2,0,54,7,0,0,0,2,0,0,0,0,0,0,1
54551,128,5,0,33,10,1,0,0,3,2,0,0,0,1,0,0
54570,94,4,1,33,12,1,0,0,2,2,0,0,0,0,0,1
54603,35,2,0,65,0,0,1,0,2,0,0,1,0,0,0,1
54846,138,4,0,28,0,0,1,0,2,2,0,0,0,0,1,0
54876,48,4,1,35,10,1,0,0,2,2,0,0,0,0,0,1
54919,21,3,1,53,9,1,0,0,3,0,0,0,0,0,0,1
54928,63,5,1,59,12,1,0,0,5,0,0,0,0,0,0,1
54970,134,6,0,34,7,1,0,0,2,4,0,0,0,1,0,0
55005,48,4,0,48,0,0,1,0,4,0,0,0,0,0,1,0
55026,84,4,1,52,7,1,0,0,2,2,0,0,0,1,0,0
55032,3,4,1,28,7,1,0,0,2,2,0,0,0,1,0,0
55050,62,4,1,48,7,1,0,0,2,2,0,0,0,0,1,0
55201,22,9,1,55,7,1,0,0,7,2,0,0,0,1,0,0
55262,48,6,1,46,0,0,1,0,3,3,0,0,0,0,0,1
55272,76,4,1,46,18,1,0,1,2,2,0,0,0,0,0,1
55290,13,2,0,70,0,0,1,0,2,0,0,0,0,0,0,1
55493,21,5,1,40,7,0,0,0,2,3,0,0,0,1,0,0
55526,57,3,0,25,11,1,0,0,2,1,0,0,0,1,0,0
55527,87,2,1,60,0,1,1,0,2,0,0,0,0,0,1,0
55532,101,2,0,54,0,0,1,0,2,0,0,0,0,1,0,0
55537,103,3,0,26,7,1,0,0,1,2,0,0,0,0,1,0
55554,128,4,1,37,7,1,0,0,4,0,0,0,0,0,1,0
55559,13,4,1,51,14,1,0,0,3,1,0,0,0,1,0,0
55589,16,6,1,59,7,0,0,0,4,2,0,0,0,1,0,0
55708,48,2,0,68,11,1,0,0,2,0,0,0,0,1,0,0
55768,84,5,1,47,11,1,0,0,2,3,0,0,0,1,0,0
55979,84,7,0,33,12,1,0,0,3,4,0,0,0,0,1,0
56023,101,4,1,38,18,1,0,1,2,2,0,0,0,0,1,0
56030,35,7,1,48,10,1,0,0,6,1,1,0,0,1,0,0
56110,14,8,1,45,13,1,0,0,4,4,0,0,0,0,1,0
56153,13,2,0,57,8,1,0,0,1,1,0,0,0,1,0,0
56180,101,3,0,65,0,0,1,0,2,1,0,0,0,0,1,0
56346,21,9,1,44,14,1,0,0,5,4,0,0,0,1,0,0
56367,62,6,0,63,0,0,1,0,3,3,0,0,0,1,0,0
56375,4,4,1,55,0,0,1,0,4,0,0,0,0,1,0,0
56414,101,7,1,31,11,1,0,0,5,2,0,0,0,0,1,0
56447,63,6,1,45,7,0,0,0,3,3,0,0,0,1,0,0
56472,63,5,1,48,7,1,0,0,3,2,0,0,0,0,0,1
56586,62,2,1,62,11,1,0,0,2,0,0,0,0,1,0,0
56636,98,2,0,57,0,0,1,0,2,0,0,0,0,1,0,0
56700,123,4,0,80,0,0,1,0,3,1,0,0,0,0,1,0
56742,108,1,0,40,7,0,0,0,1,0,0,0,0,1,0,0
56929,63,4,1,60,0,0,1,0,4,0,0,0,0,0,0,1
57218,14,4,1,36,8,1,0,0,2,2,0,0,0,1,0,0
57384,96,3,0,68,0,0,1,0,2,1,0,0,,,,
57435,103,4,1,37,11,1,0,0,2,2,0,0,0,1,0,0
57439,76,5,1,55,18,1,0,1,3,2,0,0,0,1,0,0
57523,101,5,0,42,13,1,0,0,3,2,0,0,0,1,0,0
57524,14,7,1,60,13,1,0,0,5,2,0,0,0,0,0,1
57592,103,5,1,36,7,1,0,0,2,3,0,0,0,0,1,0
57595,22,1,0,44,7,0,0,0,1,0,0,0,0,1,0,0
57807,123,6,1,59,7,1,0,0,5,1,0,0,0,1,0,0
57818,76,5,1,32,7,0,0,0,2,3,0,0,0,0,1,0
57865,128,4,1,52,7,1,0,0,3,1,0,0,0,0,1,0
57878,101,6,1,38,12,1,0,0,4,2,0,0,0,1,0,0
58073,84,6,1,49,11,1,0,0,3,3,0,0,0,0,0,1
58096,103,4,1,29,7,1,0,0,2,2,0,0,0,1,0,0
58100,94,5,1,38,9,1,0,0,5,0,0,0,0,0,0,1
58114,62,2,1,71,7,1,0,0,2,0,0,0,0,0,1,0
58424,58,5,1,40,12,1,0,0,3,2,0,0,0,0,0,1
58476,2,4,1,28,7,1,0,0,2,2,0,0,0,0,0,1
58493,2,6,1,28,7,0,0,0,4,2,0,0,0,0,0,1
